,annee,diplome,etablissement,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,taux_dinsertion,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,long_academie,lat_academie
4211,2014.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,83.0,76.0,84.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4212,2014.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,46.0,83.0,84.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4213,2014.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,49.0,72.0,81.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4214,2014.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,18 mois après le diplôme,72.0,60.0,97.0,37,9.0,1830.0,47.68399748015188,1.4926792024006625
4215,2014.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,45.0,58.0,100.0,36,9.0,1830.0,47.68399748015188,1.4926792024006625
4216,2015.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,165.0,70.0,87.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4217,2015.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,18 mois après le diplôme,106.0,68.0,92.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4218,2015.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,36.0,72.0,85.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4219,2015.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,30 mois après le diplôme,134.0,66.0,99.0,18,8.3,1830.0,47.68399748015188,1.4926792024006625
4220,2016.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,18 mois après le diplôme,49.0,74.0,96.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4221,2016.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,49.0,74.0,94.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4222,2016.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,32.0,79.0,74.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4223,2016.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,43.0,80.0,93.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4224,2016.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,30 mois après le diplôme,146.0,52.0,96.0,25,8.3,1830.0,47.68399748015188,1.4926792024006625
4225,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,158.0,62.0,94.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4226,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,18 mois après le diplôme,40.0,61.0,95.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4227,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,40.0,61.0,100.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4228,2017.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,18 mois après le diplôme,32.0,63.0,100.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4229,2017.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,31.0,85.0,90.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4230,2017.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,31.0,85.0,86.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4231,2017.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,43.0,89.0,90.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4232,2017.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,44.0,71.0,91.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4233,2017.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,44.0,71.0,89.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4234,2017.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,157.0,57.0,96.0,31,7.7,1850.0,47.68399748015188,1.4926792024006625
4235,2016.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,162.0,68.0,93.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4236,2016.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,72.0,75.0,80.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4237,2016.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,43.0,80.0,88.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4238,2016.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,44.0,75.0,97.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4239,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,158.0,62.0,96.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4240,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,89.0,68.0,90.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4241,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,33.0,69.0,76.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4242,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,33.0,69.0,79.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4243,2017.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,18 mois après le diplôme,103.0,67.0,95.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4244,2017.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,38.0,76.0,81.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4245,2017.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Gestion,18 mois après le diplôme,85.0,54.0,95.0,31,7.7,1850.0,47.68399748015188,1.4926792024006625
4246,2010.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,121.0,73.0,85.0,29,9.7,1740.0,47.68399748015188,1.4926792024006625
4247,2010.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,65.0,67.0,82.0,30,9.7,1740.0,47.68399748015188,1.4926792024006625
4248,2011.0,MASTER ENS,Tours,Orléans-Tours,Masters enseignement,Masters enseignement,30 mois après le diplôme,45.0,70.0,98.0,33,9.2,1760.0,47.68399748015188,1.4926792024006625
4249,2011.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,46.0,60.0,89.0,33,9.2,1760.0,47.68399748015188,1.4926792024006625
4250,2011.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,48.0,77.0,98.0,33,9.2,1760.0,47.68399748015188,1.4926792024006625
4251,2011.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,30 mois après le diplôme,129.0,80.0,95.0,28,9.2,1760.0,47.68399748015188,1.4926792024006625
4252,2011.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,76.0,78.0,87.0,28,9.2,1760.0,47.68399748015188,1.4926792024006625
4253,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,173.0,76.0,83.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4254,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,40.0,78.0,95.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4255,2012.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,39.0,66.0,85.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4256,2012.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,51.0,82.0,69.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4257,2012.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,182.0,60.0,84.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4258,2012.0,MASTER LMD,Orléans,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,43.0,68.0,88.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4259,2012.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,87.0,74.0,92.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4260,2013.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,18 mois après le diplôme,81.0,62.0,85.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4261,2013.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,41.0,64.0,72.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4262,2013.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,31.0,69.0,67.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4263,2013.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,18 mois après le diplôme,39.0,61.0,85.0,31,9.6,1820.0,47.68399748015188,1.4926792024006625
4264,2013.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,109.0,54.0,94.0,31,9.6,1820.0,47.68399748015188,1.4926792024006625
4265,2013.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,47.0,61.0,94.0,31,9.6,1820.0,47.68399748015188,1.4926792024006625
4266,2014.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,40.0,65.0,90.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4267,2014.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,18 mois après le diplôme,102.0,67.0,87.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4268,2014.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,31.0,79.0,74.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4269,2014.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,83.0,76.0,87.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4270,2014.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,46.0,83.0,96.0,31,9.0,1830.0,47.68399748015188,1.4926792024006625
4271,2014.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,30 mois après le diplôme,72.0,60.0,96.0,37,9.0,1830.0,47.68399748015188,1.4926792024006625
4272,2015.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,101.0,73.0,92.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4273,2015.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,101.0,73.0,89.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4274,2015.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,48.0,79.0,92.0,27,8.3,1830.0,47.68399748015188,1.4926792024006625
4275,2015.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,18 mois après le diplôme,134.0,66.0,98.0,18,8.3,1830.0,47.68399748015188,1.4926792024006625
4276,2015.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,95.0,64.0,99.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4277,2016.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,162.0,68.0,92.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4278,2016.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,83.0,62.0,94.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4279,2016.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,102.0,70.0,91.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4280,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,34.0,76.0,72.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4281,2016.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,89.0,68.0,83.0,30,8.3,1830.0,47.68399748015188,1.4926792024006625
4282,2017.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,167.0,69.0,95.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4283,2017.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,81.0,74.0,89.0,32,7.7,1850.0,47.68399748015188,1.4926792024006625
4284,2017.0,MASTER ENS,Orléans,Orléans-Tours,Masters enseignement,Masters enseignement,18 mois après le diplôme,125.0,46.0,100.0,16,7.7,1850.0,47.68399748015188,1.4926792024006625
4285,2017.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,85.0,54.0,93.0,31,7.7,1850.0,47.68399748015188,1.4926792024006625
4286,2017.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,74.0,63.0,88.0,31,7.7,1850.0,47.68399748015188,1.4926792024006625
4287,2010.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,123.0,68.0,93.0,29,9.7,1740.0,47.68399748015188,1.4926792024006625
4288,2010.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,46.0,68.0,78.0,29,9.7,1740.0,47.68399748015188,1.4926792024006625
4289,2010.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,44.0,70.0,86.0,29,9.7,1740.0,47.68399748015188,1.4926792024006625
4290,2010.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,67.0,71.0,93.0,30,9.7,1740.0,47.68399748015188,1.4926792024006625
4291,2011.0,MASTER ENS,Tours,Orléans-Tours,Masters enseignement,Masters enseignement : premier degré,30 mois après le diplôme,38.0,69.0,97.0,33,9.2,1760.0,47.68399748015188,1.4926792024006625
4292,2011.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,93.0,78.0,96.0,33,9.2,1760.0,47.68399748015188,1.4926792024006625
4293,2011.0,MASTER LMD,Orléans,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,75.0,79.0,92.0,28,9.2,1760.0,47.68399748015188,1.4926792024006625
4294,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,173.0,76.0,91.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4295,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,97.0,72.0,93.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4296,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,35.0,85.0,79.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4297,2012.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,35.0,85.0,83.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4298,2012.0,MASTER LMD,Tours,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,42.0,71.0,83.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4299,2012.0,MASTER LMD,Orléans,Orléans-Tours,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,36.0,68.0,94.0,27,9.8,1780.0,47.68399748015188,1.4926792024006625
4300,2013.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,141.0,66.0,91.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4301,2013.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,18 mois après le diplôme,32.0,64.0,94.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4302,2013.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,32.0,64.0,78.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4303,2013.0,MASTER LMD,Tours,Orléans-Tours,"Droit, économie et gestion",Gestion,30 mois après le diplôme,81.0,62.0,95.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4304,2013.0,MASTER LMD,Tours,Orléans-Tours,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,41.0,64.0,88.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
4305,2013.0,MASTER LMD,Tours,Orléans-Tours,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,73.0,69.0,78.0,32,9.6,1820.0,47.68399748015188,1.4926792024006625
